body,body_attempts,clinch,clinch_attempts,date,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,title,win/loss
2,3,2,2,"July 29, 2017",26,87,56,0,0,23,83,0,3,3,"Anaheim, California, USA",Decision,Demian Maia,0,Herb Dean,0,5,89,28,90,29,0,0,21,UFC 214: Cormier vs. Jones 2,L
15,22,11,22,"July 29, 2017",58,115,57,5,6,38,99,1,21,22,"Anaheim, California, USA",KO/TKO,Cris Cyborg,0,Mike Beltran,0,3,143,74,144,75,0,0,1,UFC 214: Cormier vs. Jones 2,W
9,17,4,7,"July 29, 2017",28,78,57,0,0,13,54,0,10,14,"Anaheim, California, USA",KO/TKO,Tonya Evinger,0,Mike Beltran,0,3,85,32,87,34,0,1,4,UFC 214: Cormier vs. Jones 2,L
28,37,42,55,"July 29, 2017",35,101,58,0,0,47,116,0,2,3,"Anaheim, California, USA",Decision,Robbie Lawler,0,John McCarthy,0,3,156,77,164,85,0,0,1,UFC 214: Cormier vs. Jones 2,W
26,32,25,40,"July 29, 2017",56,125,58,1,1,50,127,0,6,7,"Anaheim, California, USA",Decision,Donald Cerrone,2,John McCarthy,0,3,166,82,185,99,0,1,10,UFC 214: Cormier vs. Jones 2,L
1,1,2,2,"July 29, 2017",0,2,59,0,0,0,2,0,1,1,"Anaheim, California, USA",KO/TKO,Jimi Manuwa,0,Jason Herzog,0,1,4,2,4,2,0,0,0,UFC 214: Cormier vs. Jones 2,L
1,1,8,9,"July 29, 2017",3,7,59,1,3,10,17,0,1,1,"Anaheim, California, USA",KO/TKO,Volkan Oezdemir,0,Jason Herzog,0,1,19,12,20,13,0,0,0,UFC 214: Cormier vs. Jones 2,W
2,4,7,9,"July 29, 2017",25,40,60,10,13,37,55,0,3,3,"Anaheim, California, USA",KO/TKO,Ricardo Lamas,2,Mike Beltran,0,1,62,42,63,43,0,1,1,UFC 214: Cormier vs. Jones 2,W
1,1,2,7,"July 29, 2017",5,26,60,1,2,7,33,0,0,1,"Anaheim, California, USA",KO/TKO,Jason Knight,0,Mike Beltran,0,1,35,8,45,18,0,0,1,UFC 214: Cormier vs. Jones 2,L
15,23,7,8,"July 29, 2017",36,82,61,28,31,41,81,0,15,17,"Anaheim, California, USA",Decision,Aljamain Sterling,1,Herb Dean,0,3,121,71,166,112,0,1,1,UFC 214: Cormier vs. Jones 2,W
6,13,2,2,"July 29, 2017",9,70,61,8,13,10,65,0,3,7,"Anaheim, California, USA",Decision,Renan Barao,3,Herb Dean,0,3,85,19,138,65,0,2,3,UFC 214: Cormier vs. Jones 2,L
14,19,1,3,"July 29, 2017",64,217,62,0,0,49,198,0,2,3,"Anaheim, California, USA",Submission,Brian Ortega,0,Jason Herzog,0,3,220,65,220,65,1,0,2,UFC 214: Cormier vs. Jones 2,W
8,13,0,0,"July 29, 2017",109,252,62,0,0,91,229,0,10,10,"Anaheim, California, USA",Submission,Renato Moicano,0,Jason Herzog,0,3,252,109,254,111,0,2,2,UFC 214: Cormier vs. Jones 2,L
9,14,3,9,"July 29, 2017",70,193,63,0,0,51,173,0,13,15,"Anaheim, California, USA",Decision,Andre Fili,0,John McCarthy,0,3,202,73,205,75,0,0,2,UFC 214: Cormier vs. Jones 2,L
8,10,1,5,"July 29, 2017",66,143,63,8,12,55,137,0,12,13,"Anaheim, California, USA",Decision,Calvin Kattar,0,John McCarthy,0,3,160,75,166,80,0,2,3,UFC 214: Cormier vs. Jones 2,W
17,22,13,19,"July 29, 2017",60,118,64,13,20,62,127,0,7,8,"Anaheim, California, USA",Decision,Kailin Curran,2,Herb Dean,1,3,157,86,232,153,0,1,3,UFC 214: Cormier vs. Jones 2,L
20,29,20,25,"July 29, 2017",47,138,64,15,18,60,150,0,2,2,"Anaheim, California, USA",Decision,Alexandra Albu,2,Herb Dean,0,3,181,82,221,109,0,5,8,UFC 214: Cormier vs. Jones 2,W
5,8,1,2,"July 29, 2017",19,73,65,11,12,26,79,0,0,0,"Anaheim, California, USA",Decision,Eric Shelton,0,Mike Beltran,0,3,87,31,123,65,1,1,2,UFC 214: Cormier vs. Jones 2,L
7,9,2,3,"July 29, 2017",20,72,65,5,5,15,66,0,5,5,"Anaheim, California, USA",Decision,Jarred Brooks,1,Mike Beltran,0,3,80,27,87,32,1,5,8,UFC 214: Cormier vs. Jones 2,W
4,6,4,4,"July 29, 2017",7,14,66,0,0,4,7,0,3,5,"Anaheim, California, USA",KO/TKO,Joshua Burkman,0,Jason Herzog,0,1,18,11,18,11,0,0,1,UFC 214: Cormier vs. Jones 2,L
4,6,5,7,"July 29, 2017",9,21,66,1,1,5,17,1,6,6,"Anaheim, California, USA",KO/TKO,Drew Dober,0,Jason Herzog,0,1,29,15,34,20,0,0,1,UFC 214: Cormier vs. Jones 2,W
6,12,6,9,"July 22, 2017",24,59,67,6,8,25,59,0,5,5,"Uniondale, New York, USA",Submission,Chris Weidman,5,John McCarthy,0,3,76,36,124,75,2,7,13,UFC Fight Night: Weidman vs. Gastelum,W
4,4,2,3,"July 22, 2017",14,34,67,10,10,21,42,1,1,1,"Uniondale, New York, USA",Submission,Kelvin Gastelum,0,John McCarthy,0,3,47,26,50,28,0,0,0,UFC Fight Night: Weidman vs. Gastelum,L
18,21,22,34,"July 22, 2017",47,125,68,0,1,39,126,0,12,13,"Uniondale, New York, USA",Decision,Dennis Bermudez,0,Dan Miragliotta,0,3,160,69,194,101,0,1,6,UFC Fight Night: Weidman vs. Gastelum,L
24,31,33,44,"July 22, 2017",34,107,68,3,3,42,119,0,4,4,"Uniondale, New York, USA",Decision,Darren Elkins,2,Dan Miragliotta,0,3,154,70,189,99,2,3,10,UFC Fight Night: Weidman vs. Gastelum,W
7,9,12,18,"July 22, 2017",74,164,69,0,0,70,163,0,9,10,"Uniondale, New York, USA",Decision,Patrick Cummins,0,John McCarthy,0,3,182,86,188,92,0,1,11,UFC Fight Night: Weidman vs. Gastelum,W
3,4,0,1,"July 22, 2017",67,189,69,5,6,66,189,0,3,3,"Uniondale, New York, USA",Decision,Gian Villante,0,John McCarthy,0,3,196,72,210,85,0,0,0,UFC Fight Night: Weidman vs. Gastelum,L
17,29,8,10,"July 22, 2017",58,146,70,4,4,38,114,2,15,17,"Uniondale, New York, USA",Decision,Jimmie Rivera,0,Dan Miragliotta,0,3,160,70,165,75,0,2,6,UFC Fight Night: Weidman vs. Gastelum,W
13,20,5,7,"July 22, 2017",67,160,70,0,0,36,121,0,23,26,"Uniondale, New York, USA",Decision,Thomas Almeida,0,Dan Miragliotta,0,3,167,72,167,72,0,0,0,UFC Fight Night: Weidman vs. Gastelum,L
15,16,20,24,"July 22, 2017",54,140,71,1,1,57,146,0,3,3,"Uniondale, New York, USA",Decision,Lyman Good,0,Todd Anderson,0,3,165,75,182,89,0,1,1,UFC Fight Night: Weidman vs. Gastelum,L
13,22,16,21,"July 22, 2017",67,198,71,0,0,56,181,0,14,16,"Uniondale, New York, USA",Decision,Elizeu Zaleski dos Santos,0,Todd Anderson,0,3,219,83,220,84,0,1,7,UFC Fight Night: Weidman vs. Gastelum,W
2,3,1,3,"July 22, 2017",13,20,72,0,0,8,16,0,4,4,"Uniondale, New York, USA",KO/TKO,Rafael Natal,0,Keith Peterson,0,1,23,14,24,15,0,0,1,UFC Fight Night: Weidman vs. Gastelum,L
1,1,2,2,"July 22, 2017",10,13,72,11,14,22,28,1,0,0,"Uniondale, New York, USA",KO/TKO,Eryk Anders,2,Keith Peterson,0,1,29,23,29,23,0,1,2,UFC Fight Night: Weidman vs. Gastelum,W
3,4,0,0,"July 22, 2017",2,11,73,3,3,2,10,0,0,0,"Uniondale, New York, USA",KO/TKO,Ryan LaFlare,2,John McCarthy,0,2,14,5,17,8,0,0,2,UFC Fight Night: Weidman vs. Gastelum,L
1,1,2,2,"July 22, 2017",6,18,73,0,1,4,17,1,3,3,"Uniondale, New York, USA",KO/TKO,Alex Oliveira,0,John McCarthy,0,2,21,8,21,8,1,0,1,UFC Fight Night: Weidman vs. Gastelum,W
15,19,10,15,"July 22, 2017",58,173,74,0,0,40,150,0,13,19,"Uniondale, New York, USA",Decision,Damian Grabowski,0,Dan Miragliotta,0,3,188,68,190,69,0,0,5,UFC Fight Night: Weidman vs. Gastelum,L
21,26,14,17,"July 22, 2017",97,211,74,0,0,61,168,0,29,34,"Uniondale, New York, USA",Decision,Chase Sherman,0,Dan Miragliotta,0,3,228,111,229,112,0,0,0,UFC Fight Night: Weidman vs. Gastelum,W
3,3,0,0,"July 22, 2017",22,51,75,1,3,13,43,0,7,8,"Uniondale, New York, USA",Decision,Kyle Bochniak,0,Todd Anderson,0,3,54,23,76,43,0,0,0,UFC Fight Night: Weidman vs. Gastelum,L
6,7,7,11,"July 22, 2017",13,44,75,21,39,30,82,0,5,5,"Uniondale, New York, USA",Decision,Jeremy Kennedy,4,Todd Anderson,0,3,94,41,118,59,0,8,14,UFC Fight Night: Weidman vs. Gastelum,W
3,3,3,4,"July 22, 2017",5,12,76,0,0,2,7,0,3,6,"Uniondale, New York, USA",Submission,Brian Kelleher,0,Keith Peterson,0,1,16,8,22,14,0,1,3,UFC Fight Night: Weidman vs. Gastelum,L
2,3,1,1,"July 22, 2017",4,14,76,0,0,2,11,0,1,1,"Uniondale, New York, USA",Submission,Marlon Vera,0,Keith Peterson,0,1,15,5,15,5,2,0,0,UFC Fight Night: Weidman vs. Gastelum,W
2,5,11,15,"July 22, 2017",8,26,77,0,0,7,24,0,10,12,"Uniondale, New York, USA",KO/TKO,Tim Johnson,0,John McCarthy,0,1,41,19,50,25,0,0,0,UFC Fight Night: Weidman vs. Gastelum,L
9,11,7,8,"July 22, 2017",12,24,77,2,3,11,23,1,1,1,"Uniondale, New York, USA",KO/TKO,Junior Albini,0,John McCarthy,0,1,35,21,42,28,0,0,0,UFC Fight Night: Weidman vs. Gastelum,W
9,12,13,16,"July 22, 2017",77,164,78,12,17,87,179,3,6,6,"Uniondale, New York, USA",Decision,Shane Burgos,0,Keith Peterson,0,3,197,102,243,144,0,1,1,UFC Fight Night: Weidman vs. Gastelum,W
9,16,2,3,"July 22, 2017",49,174,78,0,0,40,159,0,2,2,"Uniondale, New York, USA",Decision,Godofredo Pepey,0,Keith Peterson,0,3,177,51,178,52,0,0,14,UFC Fight Night: Weidman vs. Gastelum,L
7,13,2,4,"July 22, 2017",12,50,79,8,9,6,40,0,9,10,"Uniondale, New York, USA",Decision,Frankie Perez,0,Todd Anderson,0,3,63,22,99,53,0,3,5,UFC Fight Night: Weidman vs. Gastelum,L
6,8,2,2,"July 22, 2017",12,30,79,9,11,16,31,0,1,4,"Uniondale, New York, USA",Decision,Chris Wade,7,Todd Anderson,1,3,43,23,79,51,2,3,8,UFC Fight Night: Weidman vs. Gastelum,W
0,0,0,0,"July 16, 2017",5,7,80,0,0,4,6,0,1,1,"Glasgow, Scotland, United Kingdom",KO/TKO,Gunnar Nelson,0,Leon Roberts,0,1,7,5,7,5,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,L
0,0,0,0,"July 16, 2017",4,9,80,3,3,7,12,1,0,0,"Glasgow, Scotland, United Kingdom",KO/TKO,Santiago Ponzinibbio,0,Leon Roberts,0,1,12,7,12,7,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,W
18,37,2,4,"July 16, 2017",61,172,81,0,0,19,105,0,26,34,"Glasgow, Scotland, United Kingdom",Decision,Joanne Calderwood,0,Marc Goddard,1,3,176,63,181,68,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,L
24,36,4,5,"July 16, 2017",48,103,81,2,3,21,51,0,9,24,"Glasgow, Scotland, United Kingdom",Decision,Cynthia Calvillo,2,Marc Goddard,0,3,111,54,119,62,2,2,5,UFC Fight Night: Nelson vs. Ponzinibbio,W
2,2,3,5,"July 16, 2017",2,4,82,0,0,2,6,0,1,1,"Glasgow, Scotland, United Kingdom",KO/TKO,Stevie Ray,0,Grant Waterman,0,1,9,5,15,11,0,0,1,UFC Fight Night: Nelson vs. Ponzinibbio,L
7,9,7,10,"July 16, 2017",4,7,82,12,18,14,24,1,2,2,"Glasgow, Scotland, United Kingdom",KO/TKO,Paul Felder,1,Grant Waterman,0,1,35,23,41,28,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,W
11,29,2,3,"July 16, 2017",73,214,83,0,0,55,178,0,9,10,"Glasgow, Scotland, United Kingdom",Decision,Jack Marshman,0,Rich Mitchell,0,3,217,75,225,83,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,W
21,32,15,18,"July 16, 2017",68,171,83,0,0,58,152,0,4,5,"Glasgow, Scotland, United Kingdom",Decision,Ryan Janes,0,Rich Mitchell,0,3,189,83,227,119,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,L
1,4,0,0,"July 16, 2017",13,42,84,2,5,14,43,1,0,0,"Glasgow, Scotland, United Kingdom",KO/TKO,Khalil Rountree Jr.,0,Leon Roberts,0,1,47,15,47,15,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,W
3,4,0,0,"July 16, 2017",17,29,84,0,0,1,6,0,13,19,"Glasgow, Scotland, United Kingdom",KO/TKO,Paul Craig,0,Leon Roberts,0,1,29,17,29,17,0,0,1,UFC Fight Night: Nelson vs. Ponzinibbio,L
18,25,6,10,"July 16, 2017",30,104,85,0,0,15,85,0,3,4,"Glasgow, Scotland, United Kingdom",Decision,James Mulheron,0,Marc Goddard,0,3,114,36,136,56,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,L
7,11,2,3,"July 16, 2017",40,77,85,10,11,40,73,0,5,7,"Glasgow, Scotland, United Kingdom",Decision,Justin Willis,2,Marc Goddard,0,3,91,52,114,72,0,3,4,UFC Fight Night: Nelson vs. Ponzinibbio,W
7,14,5,8,"July 16, 2017",18,54,86,1,3,14,46,1,3,5,"Glasgow, Scotland, United Kingdom",KO/TKO,Danny Roberts,0,Rich Mitchell,0,2,65,24,71,29,0,0,1,UFC Fight Night: Nelson vs. Ponzinibbio,W
5,12,7,10,"July 16, 2017",18,53,86,0,0,15,45,0,5,6,"Glasgow, Scotland, United Kingdom",KO/TKO,Bobby Nash,1,Rich Mitchell,0,2,63,25,91,46,0,2,5,UFC Fight Night: Nelson vs. Ponzinibbio,L
38,54,35,44,"July 16, 2017",83,182,87,1,1,57,145,1,24,28,"Glasgow, Scotland, United Kingdom",Submission,Alexandre Pantoja,2,Grant Waterman,0,3,227,119,239,131,1,1,1,UFC Fight Night: Nelson vs. Ponzinibbio,W
7,9,12,19,"July 16, 2017",68,160,87,2,4,72,170,0,3,4,"Glasgow, Scotland, United Kingdom",Submission,Neil Seery,0,Grant Waterman,0,3,183,82,192,90,0,0,2,UFC Fight Night: Nelson vs. Ponzinibbio,L
1,2,0,3,"July 16, 2017",3,9,88,0,0,2,9,0,0,1,"Glasgow, Scotland, United Kingdom",KO/TKO,Charlie Ward,0,Marc Goddard,0,1,12,3,13,4,0,0,1,UFC Fight Night: Nelson vs. Ponzinibbio,L
2,4,0,0,"July 16, 2017",8,21,88,2,4,6,18,0,2,3,"Glasgow, Scotland, United Kingdom",KO/TKO,Galore Bofando,0,Marc Goddard,0,1,25,10,25,10,0,1,1,UFC Fight Night: Nelson vs. Ponzinibbio,W
18,29,6,8,"July 16, 2017",49,118,89,38,48,69,139,1,6,6,"Glasgow, Scotland, United Kingdom",Decision,Danny Henry,8,Grant Waterman,0,3,174,93,243,153,2,1,3,UFC Fight Night: Nelson vs. Ponzinibbio,W
8,8,12,18,"July 16, 2017",50,102,89,7,9,44,99,0,17,22,"Glasgow, Scotland, United Kingdom",Decision,Daniel Teymur,0,Grant Waterman,0,3,129,69,139,78,0,0,2,UFC Fight Night: Nelson vs. Ponzinibbio,L
2,4,0,0,"July 16, 2017",19,54,90,37,50,52,98,0,2,2,"Glasgow, Scotland, United Kingdom",Decision,Brett Johns,2,Leon Roberts,0,3,104,56,231,172,1,3,5,UFC Fight Night: Nelson vs. Ponzinibbio,W
2,2,0,0,"July 16, 2017",23,109,90,5,6,20,107,0,6,6,"Glasgow, Scotland, United Kingdom",Decision,Albert Morales,0,Leon Roberts,0,3,115,28,157,63,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,L
20,26,54,75,"July 16, 2017",46,115,91,1,2,74,157,0,7,9,"Glasgow, Scotland, United Kingdom",KO/TKO,Leslie Smith,0,Rich Mitchell,0,2,192,101,207,114,0,0,0,UFC Fight Night: Nelson vs. Ponzinibbio,W
14,19,13,15,"July 16, 2017",55,91,91,0,0,43,76,0,11,11,"Glasgow, Scotland, United Kingdom",KO/TKO,Amanda Lemos,1,Rich Mitchell,0,2,106,68,108,70,0,1,1,UFC Fight Night: Nelson vs. Ponzinibbio,L
12,18,3,3,"July 08, 2017",41,100,92,4,4,20,68,0,16,21,"Las Vegas, Nevada, USA",Decision,Yoel Romero,0,John McCarthy,0,5,107,48,175,114,0,4,18,UFC 213: Romero vs. Whittaker,L
23,52,7,12,"July 08, 2017",59,195,92,8,14,46,163,0,5,6,"Las Vegas, Nevada, USA",Decision,Robert Whittaker,1,John McCarthy,0,5,221,74,244,94,0,0,0,UFC 213: Romero vs. Whittaker,W
9,17,5,11,"July 08, 2017",37,94,93,7,10,28,84,1,12,14,"Las Vegas, Nevada, USA",Decision,Fabricio Werdum,1,Herb Dean,0,3,115,49,176,107,0,1,3,UFC 213: Romero vs. Whittaker,L
5,5,3,3,"July 08, 2017",18,35,93,0,0,15,32,0,1,1,"Las Vegas, Nevada, USA",Decision,Alistair Overeem,0,Herb Dean,0,3,38,21,46,29,0,0,0,UFC 213: Romero vs. Whittaker,W
17,20,15,19,"July 08, 2017",36,113,94,0,0,29,105,0,5,7,"Las Vegas, Nevada, USA",Decision,Daniel Omielanczuk,0,Marc Goddard,0,3,132,51,149,68,0,0,1,UFC 213: Romero vs. Whittaker,L
23,25,20,26,"July 08, 2017",39,129,94,13,13,41,135,0,8,8,"Las Vegas, Nevada, USA",Decision,Curtis Blaydes,0,Marc Goddard,0,3,168,72,194,94,0,0,13,UFC 213: Romero vs. Whittaker,W
27,32,8,9,"July 08, 2017",63,99,95,9,13,49,85,0,4,4,"Las Vegas, Nevada, USA",Decision,Anthony Pettis,5,Herb Dean,0,3,121,80,150,107,0,1,2,UFC 213: Romero vs. Whittaker,W
15,23,11,15,"July 08, 2017",33,84,95,4,11,13,65,0,20,22,"Las Vegas, Nevada, USA",Decision,Jim Miller,1,Herb Dean,0,3,110,48,113,51,0,1,4,UFC 213: Romero vs. Whittaker,L
14,18,12,13,"July 08, 2017",54,127,96,4,4,50,120,0,6,6,"Las Vegas, Nevada, USA",Submission,Rob Font,2,Mark Smith,0,2,144,70,154,79,3,2,4,UFC 213: Romero vs. Whittaker,W
4,9,1,3,"July 08, 2017",27,90,96,0,0,16,68,0,8,16,"Las Vegas, Nevada, USA",Submission,Douglas Silva de Andrade,0,Mark Smith,0,2,93,28,98,32,0,2,2,UFC 213: Romero vs. Whittaker,L
16,21,10,11,"July 08, 2017",25,59,97,0,1,17,48,1,2,2,"Las Vegas, Nevada, USA",Submission,Travis Browne,1,John McCarthy,0,2,71,35,74,37,0,1,1,UFC 213: Romero vs. Whittaker,L
18,18,16,18,"July 08, 2017",23,51,97,14,16,35,67,1,0,0,"Las Vegas, Nevada, USA",Submission,Aleksei Oleinik,3,John McCarthy,0,2,85,53,172,132,2,3,4,UFC 213: Romero vs. Whittaker,W
33,40,5,6,"July 08, 2017",64,164,98,7,9,31,127,1,12,12,"Las Vegas, Nevada, USA",KO/TKO,Chad Laprise,0,Herb Dean,0,3,179,76,181,78,0,1,1,UFC 213: Romero vs. Whittaker,W
9,11,0,0,"July 08, 2017",47,182,98,0,0,29,160,0,9,11,"Las Vegas, Nevada, USA",KO/TKO,Brian Camozzi,0,Herb Dean,0,3,182,47,183,48,0,0,0,UFC 213: Romero vs. Whittaker,L
7,7,3,4,"July 08, 2017",18,44,99,39,67,48,102,0,5,6,"Las Vegas, Nevada, USA",KO/TKO,Thiago Santos,2,Marc Goddard,0,2,115,60,121,65,0,0,0,UFC 213: Romero vs. Whittaker,W
2,5,4,6,"July 08, 2017",7,19,99,4,4,13,24,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Gerald Meerschaert,1,Marc Goddard,0,2,29,15,29,15,0,3,8,UFC 213: Romero vs. Whittaker,L
6,7,1,1,"July 08, 2017",35,60,100,0,0,4,26,0,26,28,"Las Vegas, Nevada, USA",Decision,Jordan Mein,0,Mark Smith,1,3,61,36,74,49,1,1,6,UFC 213: Romero vs. Whittaker,L
13,20,13,18,"July 08, 2017",27,85,100,5,7,30,87,0,2,3,"Las Vegas, Nevada, USA",Decision,Belal Muhammad,3,Mark Smith,0,3,110,45,194,116,0,4,12,UFC 213: Romero vs. Whittaker,W
14,18,9,19,"July 08, 2017",49,91,101,36,50,74,135,0,6,7,"Las Vegas, Nevada, USA",Decision,Cody Stamann,6,Marc Goddard,0,3,160,94,194,124,0,8,12,UFC 213: Romero vs. Whittaker,W
12,16,5,13,"July 08, 2017",53,135,101,2,4,41,127,0,7,9,"Las Vegas, Nevada, USA",Decision,Terrion Ware,0,Marc Goddard,0,3,152,60,177,78,0,0,1,UFC 213: Romero vs. Whittaker,L
6,7,3,3,"July 08, 2017",8,13,102,30,37,34,45,0,1,1,"Las Vegas, Nevada, USA",KO/TKO,Trevin Giles,6,Mark Smith,0,2,53,41,66,54,0,5,5,UFC 213: Romero vs. Whittaker,W
2,3,0,0,"July 08, 2017",4,23,102,1,1,1,19,0,2,2,"Las Vegas, Nevada, USA",KO/TKO,James Bochnovic,0,Mark Smith,0,2,24,5,35,15,0,0,1,UFC 213: Romero vs. Whittaker,L
40,48,12,21,"July 07, 2017",78,176,103,1,3,47,146,0,4,6,"Las Vegas, Nevada, USA",KO/TKO,Michael Johnson,0,John McCarthy,0,2,200,91,200,91,0,1,3,The Ultimate Fighter 25 Finale,L
6,8,27,36,"July 07, 2017",77,138,103,0,0,62,124,0,36,42,"Las Vegas, Nevada, USA",KO/TKO,Justin Gaethje,0,John McCarthy,0,2,174,104,174,104,0,0,0,The Ultimate Fighter 25 Finale,W
0,0,0,0,"July 07, 2017",1,1,104,3,3,4,4,1,0,0,"Las Vegas, Nevada, USA",Submission,Dhiego Lima,0,Jason Herzog,0,2,4,4,6,6,0,0,0,The Ultimate Fighter 25 Finale,L
0,0,0,0,"July 07, 2017",1,1,104,20,23,21,24,0,0,0,"Las Vegas, Nevada, USA",Submission,Jesse Taylor,5,Jason Herzog,1,2,24,21,59,50,2,2,3,The Ultimate Fighter 25 Finale,W
16,23,8,10,"July 07, 2017",24,65,105,2,2,12,46,0,6,8,"Las Vegas, Nevada, USA",Decision,Marc Diakiese,1,Marc Goddard,1,3,77,34,107,63,0,2,6,The Ultimate Fighter 25 Finale,L
10,14,9,14,"July 07, 2017",25,53,105,5,12,10,43,0,19,22,"Las Vegas, Nevada, USA",Decision,Drakkar Klose,1,Marc Goddard,0,3,79,39,136,84,0,3,7,The Ultimate Fighter 25 Finale,W
5,6,18,23,"July 07, 2017",57,118,106,9,9,75,140,0,4,4,"Las Vegas, Nevada, USA",KO/TKO,Jared Cannonier,1,John McCarthy,0,3,150,84,152,86,0,1,1,The Ultimate Fighter 25 Finale,W
6,19,3,8,"July 07, 2017",25,152,106,0,0,22,141,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Nick Roehrick,0,John McCarthy,0,3,160,28,161,29,0,0,0,The Ultimate Fighter 25 Finale,L
8,9,14,21,"July 07, 2017",17,50,107,0,0,18,56,0,5,6,"Las Vegas, Nevada, USA",Decision,Brad Tavares,2,Marc Goddard,1,3,71,31,74,34,0,1,3,The Ultimate Fighter 25 Finale,W
6,20,13,20,"July 07, 2017",20,61,107,1,1,18,51,0,10,11,"Las Vegas, Nevada, USA",Decision,Elias Theodorou,0,Marc Goddard,0,3,82,34,113,64,0,3,7,The Ultimate Fighter 25 Finale,L
3,6,1,5,"July 07, 2017",35,124,108,6,10,39,131,0,0,2,"Las Vegas, Nevada, USA",Decision,Jordan Johnson,0,John McCarthy,0,3,139,42,145,47,0,2,6,The Ultimate Fighter 25 Finale,W
14,17,2,3,"July 07, 2017",51,100,108,0,0,28,74,0,11,12,"Las Vegas, Nevada, USA",Decision,Marcel Fortuna,0,John McCarthy,0,3,103,53,112,62,0,0,3,The Ultimate Fighter 25 Finale,L
5,9,3,3,"July 07, 2017",41,93,109,3,4,20,67,0,22,24,"Las Vegas, Nevada, USA",Decision,Angela Hill,0,Jason Herzog,0,3,100,47,118,65,0,1,1,The Ultimate Fighter 25 Finale,W
9,21,1,3,"July 07, 2017",25,105,109,0,0,11,81,0,6,6,"Las Vegas, Nevada, USA",Decision,Ashley Yoder,1,Jason Herzog,0,3,108,26,137,54,0,3,6,The Ultimate Fighter 25 Finale,L
3,4,1,3,"July 07, 2017",105,185,110,0,0,102,183,0,1,1,"Las Vegas, Nevada, USA",Decision,James Krause,0,Chris Tognoni,0,3,188,106,201,113,0,0,0,The Ultimate Fighter 25 Finale,W
17,30,2,4,"July 07, 2017",51,196,110,0,0,24,158,0,12,12,"Las Vegas, Nevada, USA",Decision,Tom Gallicchio,1,Chris Tognoni,0,3,200,53,204,57,0,1,9,The Ultimate Fighter 25 Finale,L
3,3,1,1,"July 07, 2017",13,25,111,10,15,21,38,0,0,0,"Las Vegas, Nevada, USA",Decision,Ed Herman,3,Marc Goddard,1,3,41,24,68,48,3,1,1,The Ultimate Fighter 25 Finale,L
5,6,7,8,"July 07, 2017",15,19,111,32,45,38,55,0,11,11,"Las Vegas, Nevada, USA",Decision,CB Dollaway,5,Marc Goddard,1,3,72,54,134,111,1,6,6,The Ultimate Fighter 25 Finale,W
4,5,6,7,"July 07, 2017",8,14,112,1,2,5,11,0,6,7,"Las Vegas, Nevada, USA",Submission,Tecia Torres,1,Chris Tognoni,0,2,23,15,34,26,1,0,7,The Ultimate Fighter 25 Finale,W
2,4,3,4,"July 07, 2017",3,25,112,0,2,1,23,0,3,4,"Las Vegas, Nevada, USA",Submission,Juliana Lima,0,Chris Tognoni,0,2,31,6,39,14,0,1,3,The Ultimate Fighter 25 Finale,L
8,9,3,4,"July 07, 2017",1,3,113,12,17,8,15,0,0,0,"Las Vegas, Nevada, USA",Decision,Gray Maynard,6,Jason Herzog,0,3,24,16,46,37,2,11,11,The Ultimate Fighter 25 Finale,W
5,6,3,4,"July 07, 2017",4,8,113,1,1,3,7,0,0,0,"Las Vegas, Nevada, USA",Decision,Teruto Ishihara,0,Jason Herzog,0,3,13,8,19,14,0,0,0,The Ultimate Fighter 25 Finale,L
1,1,0,0,"June 25, 2017",2,7,114,2,2,3,8,0,0,0,"Oklahoma City, Oklahoma, USA",Submission,Michael Chiesa,0,Mario Yamasaki,0,1,9,4,14,9,0,0,0,UFC Fight Night: Chiesa vs. Lee,L
1,1,0,0,"June 25, 2017",3,4,114,19,26,19,27,0,2,2,"Oklahoma City, Oklahoma, USA",Submission,Kevin Lee,1,Mario Yamasaki,0,1,30,22,45,37,1,1,1,UFC Fight Night: Chiesa vs. Lee,W
16,20,10,13,"June 25, 2017",30,54,115,1,1,19,41,0,6,7,"Oklahoma City, Oklahoma, USA",KO/TKO,Tim Boetsch,0,Kevin MacDonald,0,2,68,41,69,42,0,0,0,UFC Fight Night: Chiesa vs. Lee,W
2,2,0,1,"June 25, 2017",10,44,115,0,0,2,36,0,6,7,"Oklahoma City, Oklahoma, USA",KO/TKO,Johny Hendricks,0,Kevin MacDonald,0,2,45,10,45,10,0,0,0,UFC Fight Night: Chiesa vs. Lee,L
